package,package_url,version,identity,identity_url,title,status,fmm,wg,date,realm,auth
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS506FHIRSafeUseofOpioids,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS506FHIRSafeUseofOpioids,Safe Use of Opioids - Concurrent PrescribingFHIR,active,NA,NA,NA,NA,NA
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/CDCHealthcareSupplyPathway,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/CDCHealthcareSupplyPathway,COVID-19 Healthcare Supply Pathway,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/CDCHealthcareWorkerStaffingPathway,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/CDCHealthcareWorkerStaffingPathway,COVID-19 Healthcare Worker Staffing Pathway,draft,NA,NA,NA,uv,hl7
hl7.fhir.us.nhsn-dqm,https://build.fhir.org/ig/HL7/nhsn-dqm/,R4,Measure/NHSNdQMAcuteCareHospitalInitialPopulation,/xig/resource/hl7.fhir.us.nhsn-dqm%7Ccurrent/Measure/NHSNdQMAcuteCareHospitalInitialPopulation,NHSN dQM Acute Care Hospital Initial Population,draft,NA,NA,NA,us,hl7
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS832HHAKIFHIR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS832HHAKIFHIR,Hospital Harm - Acute Kidney InjuryFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS816FHIRHHHypo,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS816FHIRHHHypo,Hospital Harm - Severe HypoglycemiaFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS826FHIRHHPI,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS826FHIRHHPI,Hospital Harm - Pressure InjuryFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS159FHIRDepressionRemissionatTwelveMonths,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS159FHIRDepressionRemissionatTwelveMonths,Depression Remission at Twelve MonthsFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS146FHIRAppropriateTestingforPharyngitis,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS146FHIRAppropriateTestingforPharyngitis,Appropriate Testing for PharyngitisFHIR,active,NA,NA,NA,NA,NA
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/PreventiveCareandWellnessPatientLevelLinearComposite,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/PreventiveCareandWellnessPatientLevelLinearComposite,Preventive Care and Wellness Patient-level Linear Composite,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/PreventiveCareandWellnessPatientLevelLinearComposite,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/PreventiveCareandWellnessPatientLevelLinearComposite,Preventive Care and Wellness Patient-level Linear Composite,draft,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/PreventiveCareandWellnessWeightedComposite,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/PreventiveCareandWellnessWeightedComposite,Preventive Care and Wellness Weighted Composite,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/PreventiveCareandWellnessWeightedComposite,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/PreventiveCareandWellnessWeightedComposite,Preventive Care and Wellness Weighted Composite,draft,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/PreventiveCareandWellnessAllOrNothingComposite,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/PreventiveCareandWellnessAllOrNothingComposite,Preventive Care and Wellness All-Or-Nothing Composite,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/PreventiveCareandWellnessAllOrNothingComposite,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/PreventiveCareandWellnessAllOrNothingComposite,Preventive Care and Wellness All-Or-Nothing Composite,draft,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/PreventiveCareandWellnessOpportunityComposite,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/PreventiveCareandWellnessOpportunityComposite,Preventive Care and Wellness Opportunity Composite,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/PreventiveCareandWellnessOpportunityComposite,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/PreventiveCareandWellnessOpportunityComposite,Preventive Care and Wellness Opportunity Composite,draft,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/EXM55-FHIR,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/EXM55-FHIR,EXM55 - Median Emergency Department Visit Duration,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/EXM55-FHIR,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/EXM55-FHIR,EXM55 - Median Emergency Department Visit Duration,active,NA,NA,NA,us,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/measure-risk-adjustment-FHIR2,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/measure-risk-adjustment-FHIR2,Risk Adjustment FHIR DSTU2,active,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/Terminology-FHIR,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/Terminology-FHIR,Terminology FHIR,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/Terminology-FHIR,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/Terminology-FHIR,Terminology FHIR,active,NA,NA,NA,us,hl7
hl7.fhir.us.davinci-deqm,https://build.fhir.org/ig/HL7/davinci-deqm/,R4,Measure/date-of-last-power-outage,/xig/resource/hl7.fhir.us.davinci-deqm%7Ccurrent/Measure/date-of-last-power-outage,Date Of Last Power Outage,active,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/BCSComponent,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/BCSComponent,Breast Cancer Screening,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/HBPComponent,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/HBPComponent,Preventive Care and Screening: Screening for High Blood Pressure and Follow-Up Documented,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/PVSComponent,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/PVSComponent,Pneumococcal Vaccination Status for Older Adults,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/TSCComponent,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/TSCComponent,Preventive Care and Screening: Tobacco Use: Screening and Cessation Intervention,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/BCSComponent,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/BCSComponent,Breast Cancer Screening,active,NA,NA,NA,us,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/HBPComponent,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/HBPComponent,Preventive Care and Screening: Screening for High Blood Pressure and Follow-Up Documented,active,NA,NA,NA,us,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/PVSComponent,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/PVSComponent,Pneumococcal Vaccination Status for Older Adults,active,NA,NA,NA,us,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/TSCComponent,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/TSCComponent,Preventive Care and Screening: Tobacco Use: Screening and Cessation Intervention,active,NA,NA,NA,us,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/CCSComponent,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/CCSComponent,Cervical Cancer Screening,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/CCSComponent,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/CCSComponent,Cervical Cancer Screening,active,NA,NA,NA,us,hl7
example.fhir.uv.mycontentig,https://build.fhir.org/ig/cqframework/sample-content-ig/,R4,Measure/HybridHospitalWideMortalityFHIRExample,/xig/resource/example.fhir.uv.mycontentig%7Ccurrent/Measure/HybridHospitalWideMortalityFHIRExample,"Core Clinical Data Elements for the Hybrid Hospital-Wide (All-Condition, All-Procedure) Risk-Standardized Mortality Measure (HWM) FHIR Example",draft,NA,NA,NA,uv,hl7
gov.healthit.ecqi.ecqms.subset,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2024-subset/,R4,Measure/HybridHospitalWideMortalityFHIR,/xig/resource/gov.healthit.ecqi.ecqms.subset%7Ccurrent/Measure/HybridHospitalWideMortalityFHIR,Core Clinical Data Elements for the Hybrid Hospital Wide All Condition All Procedure Risk Standardized Mortality Measure HWMFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMSFHIR844HybridHospitalWideMortality,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMSFHIR844HybridHospitalWideMortality,Core Clinical Data Elements HW Mortality FHIR,draft,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1218FHIRHHRF,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1218FHIRHHRF,Hospital Harm - Postoperative Respiratory FailureFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms.subset,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2024-subset/,R4,Measure/HospitalHarmHyperglycemiainHospitalizedPatientsFHIR,/xig/resource/gov.healthit.ecqi.ecqms.subset%7Ccurrent/Measure/HospitalHarmHyperglycemiainHospitalizedPatientsFHIR,Hospital Harm - Severe HyperglycemiaFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS871HHHyperFHIR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS871HHHyperFHIR,Hospital Harm - Severe HyperglycemiaFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS819FHIRHHORAE,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS819FHIRHHORAE,Hospital Harm - Opioid-Related Adverse EventsFHIR,active,NA,NA,NA,NA,NA
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/EXM108-FHIR,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/EXM108-FHIR,EXM108 - Venous Thromboembolism Prophylaxis,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/EXM108-FHIR,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/EXM108-FHIR,EXM108 - Venous Thromboembolism Prophylaxis,active,NA,NA,NA,us,hl7
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS190VTEProphylaxisICUFHIR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS190VTEProphylaxisICUFHIR,Intensive Care Unit Venous Thromboembolism ProphylaxisFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS108FHIRVTEProphylaxis,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS108FHIRVTEProphylaxis,Venous Thromboembolism ProphylaxisFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS986FHIRMalnutritionScore,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS986FHIRMalnutritionScore,Malnutrition Care ScoreFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms.subset,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2024-subset/,R4,Measure/GlobalMalnutritionCompositeFHIR,/xig/resource/gov.healthit.ecqi.ecqms.subset%7Ccurrent/Measure/GlobalMalnutritionCompositeFHIR,Global Malnutrition Composite ScoreFHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1244FHIRECATHOQR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1244FHIRECATHOQR,Emergency Care Access & Timeliness (HOQR)FHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1264FHIRECATREHQR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1264FHIRECATREHQR,Emergency Care Access & Timeliness (REHQR)FHIR,active,NA,NA,NA,NA,NA
de.bbmri.fhir,NA,R4,Measure/PatientQualityReports,/xig/resource/de.bbmri.fhir%7C1.2.0/Measure/PatientQualityReports,Patient Quality Reports,active,NA,NA,NA,NA,NA
de.bbmri.fhir,NA,R4,Measure/SpecimenQualityReports,/xig/resource/de.bbmri.fhir%7C1.2.0/Measure/SpecimenQualityReports,Specimen Quality Reports,draft,NA,NA,NA,NA,NA
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/PatientsByRiskFactorWithSupplementalData,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/PatientsByRiskFactorWithSupplementalData,COVID-19 Patients By Risk Factor,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/ComputableCDCPatientImpactAndHospitalCapacity,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/ComputableCDCPatientImpactAndHospitalCapacity,Patient Impact and Hospital Capacity,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/FEMADailyHospitalCOVID19Reporting,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/FEMADailyHospitalCOVID19Reporting,FEMA Laboratory Orders and Results Daily Increase Reporting,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.saner,https://build.fhir.org/ig/HL7/fhir-saner/,R4,Measure/CDCPatientImpactAndHospitalCapacity,/xig/resource/hl7.fhir.uv.saner%7Ccurrent/Measure/CDCPatientImpactAndHospitalCapacity,Patient Impact and Hospital Capacity,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.cqm,https://build.fhir.org/ig/HL7/fhir-cqm/,R4,Measure/MultiRateExample-FHIR,/xig/resource/hl7.fhir.uv.cqm%7Ccurrent/Measure/MultiRateExample-FHIR,Multi-Rate Example Measure,active,NA,NA,NA,uv,hl7
hl7.fhir.us.cqfmeasures,http://hl7.org/fhir/us/cqfmeasures/STU5,R4,Measure/MultiRateExample-FHIR,/xig/resource/hl7.fhir.us.cqfmeasures%7C5.0.0/Measure/MultiRateExample-FHIR,Multi-Rate Example Measure,draft,NA,NA,NA,us,hl7
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1206FHIRCTOQR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1206FHIRCTOQR,Excessive Radiation Dose or Inadequate Image Quality for Diagnostic Computed Tomography in Adults - Facility OQR FHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1056CTClinicalFHIR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1056CTClinicalFHIR,Excessive Radiation Dose or Inadequate Image Quality for Diagnostic Computed Tomography in Adults - Clinician FHIR,active,NA,NA,NA,NA,NA
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1074FHIRCTIQR,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1074FHIRCTIQR,Excessive Radiation Dose or Inadequate Image Quality for Diagnostic Computed Tomography in Adults - Facility IQR FHIR,active,NA,NA,NA,NA,NA
hl7.fhir.us.safr,https://build.fhir.org/ig/HL7/us-safr/,R4,Measure/BedCapacityMeasure,/xig/resource/hl7.fhir.us.safr%7Ccurrent/Measure/BedCapacityMeasure,Measure - Bed Capacity Measure Example,active,NA,NA,NA,us,hl7
gov.healthit.ecqi.ecqms,https://build.fhir.org/ig/cqframework/ecqm-content-qicore-2025/,R4,Measure/CMS1017FHIRHHFI,/xig/resource/gov.healthit.ecqi.ecqms%7Ccurrent/Measure/CMS1017FHIRHHFI,Hospital Harm – Falls with InjuryFHIR,active,NA,NA,NA,NA,NA
smart.who.int.hiv,https://build.fhir.org/ig/WorldHealthOrganization/smart-hiv/,R4,Measure/HIVIND15,/xig/resource/smart.who.int.hiv%7Ccurrent/Measure/HIVIND15,HIV.IND.15 VMMC scale-up,draft,NA,NA,NA,NA,who
smart.who.int.hiv,https://build.fhir.org/ig/WorldHealthOrganization/smart-hiv/,R4,Measure/HIVIND4,/xig/resource/smart.who.int.hiv%7Ccurrent/Measure/HIVIND4,HIV.IND.4 Volume of PrEP prescribed,draft,NA,NA,NA,NA,who
hl7.fhir.us.safr,https://build.fhir.org/ig/HL7/us-safr/,R4,Measure/HrdMeasure,/xig/resource/hl7.fhir.us.safr%7Ccurrent/Measure/HrdMeasure,Hospital Respiratory Data Measure for US Situational Awareness Framework for Reporting,draft,NA,NA,NA,us,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,Measure/chf-urine-out-measure,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/Measure/chf-urine-out-measure,CHF Urine Out Metric,active,NA,NA,NA,uv,hl7
smart.who.int.hiv,https://build.fhir.org/ig/WorldHealthOrganization/smart-hiv/,R4,Measure/HIVIND16,/xig/resource/smart.who.int.hiv%7Ccurrent/Measure/HIVIND16,HIV.IND.16 VMMC adverse events,draft,NA,NA,NA,NA,who
hl7.fhir.us.home-lab-report,https://build.fhir.org/ig/HL7/home-lab-report/,R4,MessageDefinition/MessageDefinition-at-home-in-vitro-test-results,/xig/resource/hl7.fhir.us.home-lab-report%7Ccurrent/MessageDefinition/MessageDefinition-at-home-in-vitro-test-results,MessageDefinition - At-Home In-Vitro Test Results,active,NA,NA,NA,us,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,MessageDefinition/example-message-definition-initialize,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/MessageDefinition/example-message-definition-initialize,Message definition (re)initializing the catalog of message receiver,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,MessageDefinition/example-message-definition-update,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/MessageDefinition/example-message-definition-update,Message definition updating the catalog of message receiver,active,NA,NA,NA,uv,hl7
hl7.fhir.us.medmorph,https://build.fhir.org/ig/HL7/fhir-medmorph/,R4,MessageDefinition/messagedefinition-example-contentbundle,/xig/resource/hl7.fhir.us.medmorph%7Ccurrent/MessageDefinition/messagedefinition-example-contentbundle,NA,draft,NA,NA,NA,us,hl7
nw-gmsa.github.io,https://build.fhir.org/ig/nw-gmsa/R4/,R4,MessageDefinition/laboratory-order,/xig/resource/nw-gmsa.github.io%7Ccurrent/MessageDefinition/laboratory-order,Message Definition - Laboratory Order,draft,NA,NA,NA,uk,NA
nw-gmsa.github.io,https://build.fhir.org/ig/nw-gmsa/R4/,R4,MessageDefinition/unsolicited-observation,/xig/resource/nw-gmsa.github.io%7Ccurrent/MessageDefinition/unsolicited-observation,Message Definition - Unsolicited Observation,draft,NA,NA,NA,uk,NA
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,MessageDefinition/us-ph-messagedefinition-contentbundle-example,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/MessageDefinition/us-ph-messagedefinition-contentbundle-example,NA,active,NA,NA,NA,us,hl7
hl7.fhir.us.mdi,https://build.fhir.org/ig/HL7/fhir-mdi-ig/,R4,MessageDefinition/MessageDefinition-toxicology-system,/xig/resource/hl7.fhir.us.mdi%7Ccurrent/MessageDefinition/MessageDefinition-toxicology-system,NA,active,NA,NA,NA,us,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-DM-EmergencySupply-MessageDefinition-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-DM-EmergencySupply-MessageDefinition-1,ITK DM Emergency Supply Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-DM-Immunization-MessageDefinition-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-DM-Immunization-MessageDefinition-1,ITK DM Immunization Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-EC-eDischarge-MessageDefinition-4,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-EC-eDischarge-MessageDefinition-4,ITK Emergency Care eDischarge Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-EC-eDischarge-MessageDefinition-Instance-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-EC-eDischarge-MessageDefinition-Instance-1,ITK Emergency Care eDischarge Message Definition,retired,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-EMS-MessageDefinition-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-EMS-MessageDefinition-1,ITK EMS Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-MH-eDischarge-MessageDefinition-4,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-MH-eDischarge-MessageDefinition-4,ITK Mental Health eDischarge Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-MH-eDischarge-MessageDefinition-Instance-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-MH-eDischarge-MessageDefinition-Instance-1,ITK Mental Health eDischarge Message Definition,retired,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-OPL-MessageDefinition-4,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-OPL-MessageDefinition-4,ITK Outpatient Letter Message Definition,active,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-OPL-MessageDefinition-Instance-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-OPL-MessageDefinition-Instance-1,ITK Outpatient Letter Message Definition,retired,NA,NA,NA,NA,hl7
nhsd.assets.stu3,NA,R3,MessageDefinition/ITK-Response-MessageDefinition-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/MessageDefinition/ITK-Response-MessageDefinition-1,ITK Response Message Definition,active,NA,NA,NA,NA,hl7
